Nonce,Result
2145,2.27
2146,17.71
2147,1.75
2148,2.34
2149,1.21
2150,1.35
2151,1.53
2152,5.01
2153,3.2
2154,1.6
2155,2.23
2156,4.16
2157,1.02
2158,7.61
2159,1.2
2160,1.89
2161,4.54
2162,1.37
2163,5.28
2164,2.8
2165,3.89
2166,2.45
2167,2.41
2168,1.32
2169,31.96
2170,16.1
2171,2.54
2172,10.97
2173,1.0
2174,1.9
2175,1.24
2176,1.74
2177,1.41
2178,5.02
2179,25.0
2180,15.46
2181,1.15
2182,1.82
2183,3.03
2184,2.85
2185,1.39
2186,1
2187,1.17
2188,2.71
2189,2.81
2190,3.07
2191,2.27
2192,1
2193,2.87
2194,1.02
2195,1.62
2196,80.4
2197,1.16
2198,5.02
2199,1.1
2200,9.58
2201,5.65
2202,1.68
2203,107.22
2204,1.89
2205,1.42
2206,3.96
2207,2.65
2208,1.08
2209,2.78
2210,4.78
2211,2.05
2212,1.91
2213,4.19
2214,1.67
2215,2.65
2216,2.77
2217,7.04
2218,3.38
2219,1.8
2220,10.47
2221,1.31
2222,1.96
2223,1.13
2224,2.69
2225,1.56
2226,1.45
2227,23.71
2228,1.03
2229,7.68
2230,1.04
2231,1.77
2232,5.58
2233,1.56
2234,1.06
2235,2.99
2236,1.81
2237,1.5
2238,1.57
2239,3.18
2240,3.61
2241,15.61
2242,1.41
2243,5.15
2244,3.28
2245,4.86
2246,4.09
2247,1.65
2248,4.81
2249,1.3
2250,1.72
2251,135.97
2252,1.35
2253,1.65
2254,1.73
2255,1.87
2256,7.34
2257,9.21
2258,1.69
2259,1.65
2260,4.9
2261,1.48
2262,1.08
2263,154.55
2264,1.21
2265,1.08
2266,2.06
2267,1.48
2268,2.72
2269,4.4
2270,1.46
2271,45.96
2272,7.11
2273,1.19
2274,1.48
2275,1.25
2276,1.19
2277,1.3
2278,1.74
2279,1.43
2280,2.35
2281,1
2282,2.77
2283,7.79
2284,1.89
2285,4.2
2286,1.13
2287,1.36
2288,19.08
2289,3.12
2290,1.31
2291,2.05
2292,2.67
2293,1.01
2294,3.12
2295,1.09
2296,1.7
2297,1.09
2298,1.52
2299,1.48
2300,2.63
2301,1
2302,90.68
2303,1.71
2304,1.03
2305,14.46
2306,1.03
2307,1.51
2308,1.76
2309,1.74
2310,1.15
2311,1.7
2312,4.08
2313,1.83
2314,4.17
2315,7.71
2316,1.74
2317,1.58
2318,20.36
2319,2.48
2320,5.17
2321,2.11
2322,1.38
2323,1.5
2324,3.02
2325,2.47
2326,3.6
2327,2.86
2328,12.55
2329,4.21
2330,1.43
2331,1.24
2332,4.73
2333,1.23
2334,9.53
2335,4.19
2336,1.33
2337,5.94
2338,2.78
2339,1.43
2340,51.0
2341,1.87
2342,1.93
2343,1
2344,3.95
2345,81.83
2346,3.41
2347,4.21
2348,8.86
2349,1.71
2350,5.69
2351,1.3
2352,1.44
2353,2.89
2354,3.38
2355,2.49
2356,1.02
2357,1110.62
2358,21.87
2359,7.97
2360,2.98
2361,1.16
2362,2.48
2363,2.63
2364,1.83
2365,13.75
2366,1.25
2367,4.52
2368,1.34
2369,1.79
2370,1.33
2371,1.47
2372,20.18
2373,1.87
2374,1.8
2375,3.17
2376,2.01
2377,2.45
2378,1.14
2379,3.62
2380,1.16
2381,8.62
2382,5.55
2383,1.18
2384,1.6
2385,4.03
2386,3.12
2387,9.28
2388,1.05
2389,1.1
2390,1.63
2391,1.55
2392,2.64
2393,2.17
2394,1.27
2395,1.48
2396,1.61
2397,1.2
2398,1.83
2399,5.83
2400,1.01
2401,1.45
2402,1.0
2403,1.11
2404,4.22
2405,1.86
2406,2.64
2407,1.14
2408,2.01
2409,3.86
2410,1.89
2411,3.46
2412,2.2
2413,8.48
2414,1.92
2415,4.67
2416,1.75
2417,1.26
2418,1.33
2419,2.27
2420,1.04
2421,1.63
2422,1.4
2423,1.27
2424,2.44
2425,2.05
2426,1.04
2427,1.72
2428,1.28
2429,1.71
2430,1.82
2431,2.12
2432,1.05
2433,1.76
2434,5.88
2435,19.58
2436,1.0
2437,1.48
2438,4.88
2439,2.66
2440,3.15
2441,4.21
2442,10.47
2443,4.36
2444,1.27
2445,1.44
2446,14.34
2447,2.42
2448,1.59
2449,1.15
2450,2.13
2451,1.6
2452,1.62
2453,9.31
2454,1.72
2455,57.55
2456,1.59
2457,3.12
2458,3.14
2459,1.6
2460,4.02
2461,1.2
2462,1.14
2463,4.66
2464,1.13
2465,1.33
2466,1.22
2467,1.33
2468,1.18
2469,10.59
2470,1.5
2471,1.57
2472,1.52
2473,1.2
2474,1.9
2475,3.33
2476,1.65
2477,120.75
2478,3.56
2479,1.92
2480,4.85
2481,1.11
2482,6.88
2483,2.43
2484,1.04
2485,2.7
2486,2.21
2487,6.2
2488,1.07
2489,1.86
2490,1.38
2491,2.8
2492,4.58
2493,3.64
2494,1.42
2495,1.91
2496,2.84
2497,8.36
2498,17.97
2499,1.03
2500,5.88
2501,4.77
2502,1.31
2503,1.38
2504,1.02
2505,1.4
2506,1.02
2507,1.02
2508,16.54
2509,8.63
2510,3.46
2511,7.46
2512,6.13
2513,37.44
2514,1.55
2515,1.02
2516,1.01
2517,4.01
2518,2.86
2519,1.06
2520,1.54
2521,1.74
2522,1.18
2523,10.65
2524,1.12
2525,2.23
2526,3.19
2527,4.2
2528,1.38
2529,1.34
2530,1.17
2531,6.35
2532,3.68
2533,30.38
2534,1.66
2535,17.09
2536,1.87
2537,4.39
2538,3.53
2539,1.05
2540,1.37
2541,1.14
2542,21.28
2543,1.15
2544,14.57
2545,4.0
2546,3.23
2547,3.73
2548,3.28
2549,8.73
2550,1.13
2551,2.5
2552,1.77
2553,29.74
2554,1.15
2555,3.36
2556,9.15
2557,1.08
2558,7.31
2559,1.62
2560,1.95
2561,6.41
2562,4.27
2563,1.14
2564,1.17
2565,1.37
2566,1.19
2567,1.29
2568,21.14
2569,1.12
2570,2.94
2571,1.24
2572,3.15
2573,6.41
2574,45.11
2575,17.69
2576,2.83
2577,11.33
2578,3.06
2579,3.6
2580,1.31
2581,4.23
2582,2.76
2583,1.21
2584,1.19
2585,3.01
2586,10.4
2587,1.78
2588,1.83
2589,3.37
2590,2.87
2591,1.37
2592,2.26
2593,1.48
2594,1.91
2595,1.44
2596,59.55
2597,1.26
2598,3.32
2599,7.15
2600,1.13
2601,131.01
2602,2.13
2603,6.5
2604,1.43
2605,1.17
2606,1.01
2607,1.63
2608,25.43
2609,1.11
2610,7.24
2611,1.03
2612,2.06
2613,12.84
2614,1.9
2615,1.64
2616,1
2617,1.04
2618,11.76
2619,1.3
2620,1.89
2621,1.38
2622,1.21
2623,23.68
2624,1.05
2625,1.36
2626,1.28
2627,2.76
2628,1.52
2629,1.22
2630,1.58
2631,68.56
2632,1.04
2633,3.88
2634,1.41
2635,1.0
2636,10.32
2637,1.47
2638,9.28
2639,1.37
2640,7.88
2641,1.31
2642,1.0
2643,2.7
2644,2.56
2645,2.15
2646,1.56
2647,48.47
2648,3.34
2649,3.56
2650,1.88
2651,1.91
2652,1.86
2653,1.06
2654,1.09
2655,1
2656,2.25
2657,2.22
2658,1.62
2659,1.11
2660,1.07
2661,1.06
2662,1.03
2663,1.3
2664,1.19
2665,2.36
2666,1.77
2667,17.1
2668,1.8
2669,1.27
2670,2.09
2671,1.1
2672,1.0
2673,2.35
2674,1.02
2675,5.03
2676,2.75
2677,1.43
2678,43.66
2679,3.19
2680,8.59
2681,1.61
2682,3.94
2683,15.5
2684,27.22
2685,1.47
2686,3.45
2687,2.17
2688,3.43
2689,2.17
2690,3.96
2691,2.56
2692,45.74
2693,4.78
2694,1.27
2695,1.0
2696,3.56
2697,2.54
2698,8.25
2699,1.41
2700,2.01
2701,7.79
2702,1.6
2703,7.31
2704,3.7
2705,1.28
2706,1.46
2707,1.08
2708,1.12
2709,9.44
2710,3.36
2711,32.9
2712,13.55
2713,1.67
2714,1.16
2715,3.86
2716,1.0
2717,1.23
2718,2.1
2719,1.37
2720,16.24
2721,1.39
2722,1.99
2723,3.39
2724,1.05
2725,1.61
2726,7.38
2727,1
2728,1.22
2729,264.47
2730,10.89
2731,4.83
2732,2.19
2733,5.16
2734,1.27
2735,1.21
2736,3.7
2737,1.96
2738,2.29
2739,1.0
2740,1.66
2741,3.73
2742,1.21
2743,7.19
2744,4.04
2745,1.16
2746,4.51
2747,1.49
2748,4.43
2749,1
2750,2.82
2751,1.41
2752,2.21
2753,1.04
2754,2.04
2755,1.26
2756,1.0
2757,6.64
2758,2.01
2759,1.07
2760,4.35
2761,1.24
2762,2.83
2763,1.92
2764,2.89
2765,1.68
2766,5.98
2767,6.78
2768,2.45
2769,1.19
2770,1.18
2771,45.43
2772,1.42
2773,6.26
2774,1.8
2775,1.4
2776,1.05
2777,7.41
2778,6.51
2779,1.01
2780,1.74
2781,6.56
2782,1.62
2783,2.9
2784,1.15
2785,4.92
2786,1.77
2787,1.61
2788,3.19
2789,3.26
2790,1.1
2791,5.99
2792,1.55
2793,1.62
2794,1.37
2795,2.59
2796,49.13
2797,8.72
2798,2.59
2799,3.83
2800,1.09
2801,1.1
2802,1.17
2803,1.32
2804,3.97
2805,2.06
2806,1
2807,1.85
2808,1.36
2809,1.62
2810,1.16
2811,1.65
2812,2.68
2813,1.13
2814,4.1
2815,6.24
2816,1.27
2817,15.21
2818,4.53
2819,2.4
2820,3.02
2821,1.73
2822,2.2
2823,1.38
2824,2.89
2825,10.97
2826,1.23
2827,2.41
2828,2.87
2829,2.42
2830,2.15
2831,10.02
2832,1.53
2833,1.08
2834,3.14
2835,5.0
2836,2.9
2837,4.13
2838,1.31
2839,1.17
2840,2.25
2841,2.42
2842,1.23
2843,1.75
2844,1.26
2845,1.0
2846,1.81
2847,11.63
2848,2.59
2849,1.25
2850,3.61
2851,1.83
2852,1.22
2853,60.36
2854,1.46
2855,1.04
2856,1.87
2857,1.22
2858,10.39
2859,21.58
2860,1.09
2861,1.01
2862,4.7
2863,45.1
2864,3.61
2865,3.94
2866,10.77
2867,1.28
2868,1.04
2869,2.44
2870,1
2871,4.69
2872,1.51
2873,1.01
2874,1.53
2875,1.12
2876,1.25
2877,299.12
2878,1.62
2879,1.22
2880,13.97
2881,5.85
2882,3.04
2883,2.72
2884,1.23
2885,1.24
2886,6.06
2887,1.61
2888,1.67
2889,10.51
2890,2.04
2891,2.86
2892,3.4
2893,1.72
2894,3.38
2895,1.04
2896,1.02
2897,7.2
2898,6.81
2899,1.75
2900,2.48
2901,8.85
2902,1.83
2903,1.34
2904,1.05
2905,9.42
2906,1.62
2907,1
2908,1.66
2909,1.48
2910,32.09
2911,1.51
2912,1.85
2913,1.59
2914,134.16
2915,1.35
2916,1.38
2917,1.38
2918,1.39
2919,20.86
2920,1.54
2921,1.01
2922,1.39
2923,2.56
2924,1.31
2925,1.47
2926,87.59
2927,2.61
2928,5.87
2929,11.21
2930,2.82
2931,1.94
2932,5.79
2933,10.24
2934,3.94
2935,76.58
2936,1.74
2937,1.97
2938,7.98
2939,2.07
2940,1.34
2941,3.24
2942,10.96
2943,1.83
2944,5.59
2945,1.11
2946,1.54
2947,1.65
2948,2.18
2949,2.83
2950,1.56
2951,1.22
2952,2.48
2953,1
2954,1.21
2955,2.42
2956,13.41
2957,2.56
2958,4.35
2959,4.94
2960,1.31
2961,2.29
2962,1.14
2963,2.22
2964,1.43
2965,3.48
2966,7.26
2967,1.92
2968,29.13
2969,1.02
2970,1.03
2971,1.67
2972,1.02
2973,1.1
2974,1.36
2975,91.24
2976,2.42
2977,1.67
2978,1.06
2979,2.97
2980,2.1
2981,5.35
2982,1.42
2983,1.26
2984,1.37
2985,3.82
2986,1.81
2987,23.44
2988,10.59
2989,1.15
2990,1.84
2991,2.6
2992,1.72
2993,2.69
2994,2.21
2995,1.56
2996,4.62
2997,5.01
2998,3.72
2999,1.46
3000,26.39
3001,1.2
3002,1.47
3003,8.44
3004,3.7
3005,8.33
3006,2.17
3007,1.92
3008,3.7
3009,3.11
3010,1.68
3011,4.39
3012,98.23
3013,1.08
3014,7.77
3015,25.15
3016,1.35
3017,1.59
3018,2.84
3019,4.98
3020,1.7
3021,2.33
3022,6.29
3023,1.13
3024,1.71
3025,3.88
3026,2.24
3027,1.35
3028,1.3
3029,1.19
3030,2.2
3031,1.22
3032,4.47
3033,2.1
3034,1.38
3035,1.47
3036,1.03
3037,1.33
3038,2.66
3039,1.52
3040,1.53
3041,1.12
3042,1.04
3043,3.11
3044,1.15
3045,2.32
3046,1.01
3047,10.49
3048,1.0
3049,6.21
3050,1.0
3051,1.07
3052,2.05
3053,1.0
3054,1.7
3055,1.57
3056,1.26
3057,1.38
3058,1.32
3059,2.91
3060,4.49
3061,37.24
3062,1.19
3063,4.18
3064,2.3
3065,6.79
3066,10.39
3067,9.06
3068,3.18
3069,1.0
3070,1.22
3071,2.12
3072,1.14
3073,1.97
3074,9.51
3075,2.07
3076,1.17
3077,1.06
3078,14.91
3079,1.39
3080,5.43
3081,24.09
3082,1.12
3083,2.37
3084,1.18
3085,1.06
3086,8.93
3087,1.09
3088,3.61
3089,4.14
3090,1.02
3091,8.66
3092,1.33
3093,5.76
3094,3.82
3095,1.13
3096,1.94
3097,1.21
3098,1.07
3099,1.31
3100,3.42
3101,1.26
3102,1.7
3103,2.66
3104,1.67
3105,17.89
3106,8.18
3107,2.93
3108,2.86
3109,1.2
3110,8.72
3111,6.03
3112,1.44
3113,4.14
3114,1.08
3115,4.32
3116,1.92
3117,1.66
3118,1.3
3119,1.94
3120,1.06
3121,1.15
3122,1.63
3123,3.1
3124,5.65
3125,1.09
3126,4.19
3127,1.27
3128,1.46
3129,1.5
3130,1.23
3131,2.45
3132,1.25
3133,1.15
3134,7.94
3135,2.1
3136,2.48
3137,1.0
3138,2.49
3139,2.26
3140,1.15
3141,1.83
3142,1.3
3143,2.39
3144,1.73
3145,1.39
3146,1.18
3147,3.82
3148,1.99
3149,12.6
3150,1.29
3151,1.2
3152,2.29
3153,2.59
3154,12.11
3155,1.01
3156,1.15
3157,2.92
3158,2.12
3159,1.0
3160,2.27
3161,1.66
3162,1.16
3163,7.25
3164,31.2
3165,2.09
3166,3.45
3167,2.59
3168,1.4
3169,1.09
3170,1.68
3171,4.2
3172,10.3
3173,1.15
3174,1.28
3175,1.42
3176,2.5
3177,1.88
3178,1.08
3179,1.07
3180,1.59
3181,10.01
3182,4.37
3183,1.91
3184,2.28
3185,8.06
3186,1.37
3187,1.72
3188,1.78
3189,2.94
3190,3.76
3191,1.1
3192,1.09
3193,11.12
3194,3.07
3195,88.21
3196,1.9
3197,3.96
3198,1.51
3199,1.03
3200,1.05
3201,2.64
3202,1.01
3203,1.2
3204,3.38
3205,5.03
3206,1.52
3207,1.35
3208,2.61
3209,2.35
3210,11.51
3211,1.22
3212,6.28
3213,76.92
3214,1.13
3215,16.32
3216,2.76
3217,2.5
3218,3.28
3219,20.75
3220,1.43
3221,4.79
3222,2.14
3223,1.62
3224,3.68
3225,35.28
3226,9.7
3227,1.18
3228,1.33
3229,3.26
3230,1.67
3231,1.46
3232,38.52
3233,5.52
3234,1.03
3235,1.14
3236,9.33
3237,4.37
3238,5.41
3239,2.65
3240,2.62
3241,3.29
3242,8.05
3243,21.76
3244,1.55
3245,96.53
3246,2.72
3247,1.26
3248,6.55
3249,9.7
3250,3.88
3251,25.15
3252,6.41
3253,2.32
3254,1.08
3255,42.31
3256,2.49
3257,1.06
3258,1.02
3259,2.52
3260,15.54
3261,1.46
3262,1.73
3263,1.2
3264,1.08
3265,1.17
3266,1.82
3267,1.23
3268,2.12
3269,1.42
3270,1.98
3271,1.74
3272,1.22
3273,2.38
3274,3.77
3275,342.41
3276,1.4
3277,1.26
3278,1.37
3279,2.68
3280,3.52
3281,2.15
3282,1.05
3283,1.61
3284,2.93
3285,2.07
3286,1.46
3287,2.78
3288,4.31
3289,1.64
3290,1.66
3291,1.95
3292,1.38
3293,1.28
3294,1.02
3295,1.94
3296,9.59
3297,1.55
3298,3.41
3299,1.74
3300,4.44
3301,1.03
3302,1.98
3303,329.06
3304,1.04
3305,1.51
3306,1.99
3307,1.91
3308,3.38
3309,2.93
3310,4.59
3311,43.96
3312,1.63
3313,1.77
3314,2.4
3315,1.91
3316,1.03
3317,2.51
3318,2.63
3319,5.47
3320,4.14
3321,6.08
3322,1.82
3323,8.2
3324,1.33
3325,7.25
3326,1.92
3327,4.59
3328,5.75
3329,1.1
3330,1
3331,1.25
3332,1.32
3333,1.98
3334,1.62
3335,1.28
3336,4.04
3337,1.28
3338,10.16
3339,1.05
3340,2.59
3341,4.28
3342,1.31
3343,1.18
3344,4.46
3345,1.26
3346,1.74
3347,2.6
3348,4.94
3349,1.16
3350,1.81
3351,29.35
3352,1.86
3353,2.11
3354,1.22
3355,2.14
3356,3.97
3357,4.24
3358,15.0
3359,8.2
3360,3.03
3361,1.76
3362,2.55
3363,4.98
3364,2.51
3365,1.56
3366,4.86
3367,1.55
3368,1.91
3369,1.27
3370,3.34
3371,1.04
3372,1.61
3373,1.28
3374,6.14
3375,1.23
3376,3.04
3377,1.69
3378,1.68
3379,3.52
3380,1.73
3381,1.58
3382,1.12
3383,3.03
3384,29.93
3385,1.59
3386,1.98
3387,1.52
3388,1.46
3389,1.1
3390,1.8
3391,1.09
3392,5.71
3393,1.27
3394,1.33
3395,1.71
3396,1.31
3397,2.24
3398,1.12
3399,1.8
3400,7.0
3401,34.16
3402,1.04
3403,1.14
3404,1.16
3405,1.18
3406,3.64
3407,1.81
3408,1.25
3409,1.05
3410,3.35
3411,1.11
3412,1.2
3413,1.43
3414,3.91
3415,1.12
3416,2.88
3417,1
3418,1.68
3419,1.36
3420,1.08
3421,2.38
3422,2.59
3423,1.19
3424,2.81
3425,1.8
3426,2.31
3427,1.97
3428,1.0
3429,1.33
3430,1.41
3431,1.28
3432,3.35
3433,4.24
3434,9.32
3435,1.22
3436,1.23
3437,16.97
3438,1.96
3439,1.18
3440,2.25
3441,1.95
3442,2.36
3443,1.45
3444,1.62
3445,1.09
3446,2.06
3447,2.22
3448,1.1
3449,2.83
3450,2.3
3451,1.19
3452,1.47
3453,2.82
3454,1.22
3455,1.08
3456,3.99
3457,2.33
3458,4.2
3459,2.17
3460,2.32
3461,1.28
3462,2.29
3463,1.33
3464,7.78
3465,1.14
3466,1.82
3467,2.34
3468,1.0
3469,1.49
3470,9.23
3471,4.26
3472,1.12
3473,11.16
3474,10.1
3475,1.36
3476,1.67
3477,1.07
3478,62.23
3479,2.48
3480,1.86
3481,3.52
3482,3101.67
3483,2.87
3484,1.12
3485,1.95
3486,2.2
3487,1.01
3488,3.07
3489,47.11
3490,1.02
3491,3.1
3492,37.75
3493,80.1
3494,1.28
3495,1.45
3496,27.26
3497,4.74
3498,3.2
3499,4.54
3500,28.01
3501,1.51
3502,5.76
3503,1.03
3504,1.56
3505,11.0
3506,3.26
3507,2.48
3508,7.21
3509,1.33
3510,2.59
3511,1.09
3512,1.31
3513,2.15
3514,5.88
3515,1.68
3516,1.24
3517,4.07
3518,15.72
3519,1.71
3520,1.06
3521,1.93
3522,45.42
3523,1.08
3524,1.03
3525,1.15
3526,2.08
3527,1.52
3528,1.05
3529,3.87
3530,1.15
3531,1.48
3532,2.28
3533,1.07
3534,1.7
3535,1.84
3536,1.25
3537,2.63
3538,4.7
3539,1.37
3540,9.69
3541,1.23
3542,1.01
3543,4.18
3544,2.27
3545,1.77
3546,1.72
3547,9.95
3548,1.09
3549,1.9
3550,1
3551,1.51
3552,1.28
3553,5.85
3554,1.79
3555,1
3556,1.17
3557,2.0
3558,1.1
3559,1.69
3560,1.33
3561,1.47
3562,1.51
3563,3.15
3564,4.02
3565,1.69
3566,8.69
3567,2.91
3568,2.94
3569,1.47
3570,1.66
3571,9.54
3572,2.43
3573,2.42
3574,1.0
3575,1.86
3576,3.32
3577,3.15
3578,2.38
3579,12.24
3580,1.17
3581,1.85
3582,1.49
3583,1.74
3584,1.38
3585,71.37
3586,1.32
3587,1.48
3588,1.23
3589,2.29
3590,2.06
3591,1.17
3592,1.4
3593,13.54
3594,1.13
3595,2.27
3596,1.99
3597,1.18
3598,7.99
3599,2.95
3600,7.13
3601,9.52
3602,7.02
3603,1.23
3604,1.93
3605,1.24
3606,2.0
3607,1.02
3608,1.1
3609,1.16
3610,1.35
3611,1.69
3612,1.78
3613,3.87
3614,4.39
3615,2.38
3616,2.17
3617,1.02
3618,1.34
3619,3.09
3620,1.25
3621,1.2
3622,1.56
3623,10.57
3624,2.48
3625,1.3
3626,1.83
3627,4.81
3628,1.54
3629,2.02
3630,1.39
3631,2.69
3632,1.06
3633,1.44
3634,1.23
3635,1.68
3636,8.63
3637,1.38
3638,1.38
3639,6.82
3640,1.97
3641,1.53
3642,1.48
3643,9.85
3644,1.76
3645,3.62
3646,3.68
3647,118.63
3648,1.97
3649,1.56
3650,1.72
3651,1.67
3652,1.55
3653,1.98
3654,2.53
3655,12.34
3656,7.04
3657,3.71
3658,4.12
3659,2.46
3660,1.15
3661,4.01
3662,3.75
3663,1.62
3664,1.1
3665,1.03
3666,2.77
3667,2.65
3668,4.46
3669,1.06
3670,1.24
3671,1.54
3672,1.09
3673,33.51
3674,8.62
3675,2.66
3676,1.14
3677,5.5
3678,1.07
3679,1.22
3680,2.6
3681,1.14
3682,2.81
3683,1.1
3684,1.16
3685,1.78
3686,1.08
3687,1.19
3688,139.2
3689,39.39
3690,1.31
3691,1.94
3692,5.03
3693,2.95
3694,1.35
3695,2.84
3696,2.48
3697,13.44
3698,1.44
3699,1.3
3700,1.08
3701,1.39
3702,1.17
3703,2.88
3704,2.85
3705,1.62
3706,33.64
3707,2.26
3708,6.22
3709,5.53
3710,1.96
3711,2.13
3712,6.05
3713,1.95
3714,1.65
3715,2.48
3716,1.69
3717,1.72
3718,2.31
3719,1.37
3720,1.3
3721,1.28
3722,3.56
3723,1.03
3724,1.41
3725,4.0
3726,1.08
3727,1.18
3728,1.04
3729,1.89
3730,1.05
3731,7.19
3732,1.42
3733,1.03
3734,1.26
3735,2.51
3736,2.94
3737,1.02
3738,1.6
3739,1.1
3740,2.08
3741,1.18
3742,2.64
3743,2.67
3744,3.15
3745,2.2
3746,2.43
3747,2.71
3748,1.25
3749,3.82
3750,2.07
3751,1.17
3752,2.47
3753,2.68
3754,6.89
3755,1.0
3756,1.14
3757,1
3758,1.8
3759,1.89
3760,1.36
3761,5.08
3762,13.94
3763,7.19
3764,1.06
3765,2.14
3766,5.41
3767,1.72
3768,40.98
3769,1.32
3770,1.23
3771,1.26
3772,1.46
3773,126.8
3774,1.19
3775,1.66
3776,1.38
3777,1.02
3778,1.11
3779,11.12
3780,1.11
3781,1.09
3782,4.41
3783,10.46
3784,1.01
3785,1.63
3786,2.64
3787,1
3788,2.08
3789,1.38
3790,1.27
3791,77.5
3792,1.47
3793,1.84
3794,58.88
3795,2.74
3796,1.23
3797,1.06
3798,53.78
3799,5.13
3800,1.16
3801,1.21
3802,2.77
3803,1.24
3804,3.47
3805,2.11
3806,1.61
3807,2.49
3808,4.1
3809,1.62
3810,1.45
3811,2.46
3812,1.33
3813,1.06
3814,6.64
3815,1.36
3816,2.94
3817,7.23
3818,1.14
3819,4.01
3820,1.72
3821,7.95
3822,36.48
3823,1.3
3824,2.03
3825,1.05
3826,2.11
3827,6.69
3828,13.57
3829,6.16
3830,2.36
3831,1.71
3832,5.12
3833,1.83
3834,1.68
3835,1.57
3836,1.38
3837,1.06
3838,1.76
3839,5.12
3840,1.15
3841,1.75
3842,1.9
3843,1.43
3844,5.89
3845,1.29
3846,2.88
3847,11.2
3848,9.27
3849,2.75
3850,11.43
3851,2.84
3852,2.55
3853,1.1
3854,1.69
3855,1.01
3856,1.35
3857,8.96
3858,1.91
3859,1.55
3860,12.79
3861,1.02
3862,6.95
3863,2.68
3864,1.19
3865,1.11
3866,580.65
3867,4.03
3868,4.64
3869,1.23
3870,4.05
3871,1.11
3872,1.15
3873,1.99
3874,1.63
3875,1.79
3876,1.23
3877,19.38
3878,11.61
3879,8.69
3880,3.29
3881,7.59
3882,1.62
3883,1.75
3884,1.06
3885,1.02
3886,2.05
3887,3.11
3888,3.17
3889,2.42
3890,3.16
3891,1.24
3892,1
3893,2.8
3894,1.86
3895,1.66
3896,3.19
3897,3.82
3898,5.27
3899,57.67
3900,44.79
3901,1.07
3902,1.02
3903,7.12
3904,2.73
3905,1.17
3906,2.14
3907,3.0
3908,10.8
3909,1.71
3910,1.26
3911,2.2
3912,1.04
3913,2.54
3914,5.85
3915,2.84
3916,1.64
3917,1.4
3918,2.0
3919,18.21
3920,43.76
3921,5.23
3922,1
3923,1.75
3924,1.19
3925,7.48
3926,2.14
3927,1.76
3928,1.22
3929,1.34
3930,2.66
3931,1.84
3932,1.87
3933,6.07
3934,12.95
3935,4.17
3936,1.22
3937,8.13
3938,1.17
3939,4.01
3940,6.29
3941,15.32
3942,12.52
3943,6.57
3944,5.45
3945,3.16
3946,1.21
3947,1.73
3948,1.39
3949,1.64
3950,1.34
3951,2.36
3952,1.93
3953,1.45
3954,1
3955,1.45
3956,1.55
3957,2.67
3958,1.01
3959,1.21
3960,5.95
3961,9.17
3962,1.21
3963,3.07
3964,9.27
3965,1.15
3966,2.51
3967,1.51
3968,4.69
3969,7.23
3970,1.86
3971,8.38
3972,2.02
3973,1.47
3974,1.58
3975,2.48
3976,1.96
3977,3.37
3978,7.61
3979,4.84
3980,2.89
3981,1.31
3982,1.61
3983,4.91
3984,1.55
3985,10.94
3986,1.08
3987,1.24
3988,1
3989,3.11
3990,1.31
3991,3.26
3992,1.41
3993,1.54
3994,1.05
3995,1.45
3996,2.1
3997,1.2
3998,7.07
3999,3.52
4000,12.08
4001,2.12
4002,7.07
4003,1.01
4004,1.47
4005,1.64
4006,3.59
4007,1.96
4008,1.35
4009,1.36
4010,1.44
4011,1.26
4012,1.78
4013,1.44
4014,1.73
4015,1.1
4016,6.82
4017,2.97
4018,1.17
4019,18.97
4020,41.8
4021,3.87
4022,1.41
4023,2.02
4024,11.53
4025,1.44
4026,1.62
4027,1.93
4028,21.0
4029,2.72
4030,1.09
4031,1.31
4032,11.33
4033,3.48
4034,1.38
4035,2.33
4036,1.26
4037,2.01
4038,2.4
4039,2.01
4040,5.14
4041,26.6
4042,1.09
4043,9.0
4044,1.36
4045,1.19
4046,3.0
4047,1.56
4048,1.77
4049,5.65
4050,4.4
4051,1.17
4052,1.54
4053,6.95
4054,1.98
4055,1.0
4056,1.24
4057,1.24
4058,33.56
4059,1.35
4060,26.11
4061,2.06
4062,4.32
4063,6.52
4064,1.33
4065,3.99
4066,4.26
4067,1.22
4068,4.15
4069,12.35
4070,1.92
4071,6.73
4072,3.34
4073,2.79
4074,1.48
4075,2.07
4076,3.26
4077,2.26
4078,7.27
4079,1.0
4080,1.74
4081,16.57
4082,1.68
4083,1.33
4084,1.39
4085,1.6
4086,1.28
4087,1.49
4088,1.05
4089,2.42
4090,1.27
4091,1.38
4092,1.35
4093,1.11
4094,2.01
4095,1.14
4096,3.67
4097,1.0
4098,1.16
4099,6.91
4100,1.28
4101,1.71
4102,17.42
4103,2.67
4104,3.13
4105,4.37
4106,1.59
4107,1.06
4108,1.68
4109,2.75
4110,6.83
4111,21.01
4112,60.89
4113,270.86
4114,1.05
4115,4.14
4116,1.14
4117,18.4
4118,1.13
4119,1.02
4120,4.05
4121,4.47
4122,3.6
4123,1.25
4124,52.74
4125,1.09
4126,3.23
4127,1.36
4128,14.08
4129,6.32
4130,1.86
4131,1.67
4132,1.28
4133,3.9
4134,4.42
4135,1.03
4136,1.47
4137,6.17
4138,1.23
4139,133.05
4140,1.47
4141,2.35
4142,2.86
4143,3.6
4144,1.32
4145,3.29
4146,1.87
4147,1.9
4148,2.65
4149,4.0
